1371440794		30.0	9	https://www.twitch.tv/hmblzayy/clip/CarefulMildClipsdadPermaSmug-Toj_EvcpQLvqLn3X
1052568735	supporter	30.0	9	https://www.twitch.tv/hmblzayy/clip/SmellyPleasantFalconDxCat-8yr75DJLprgzwGa4
2463366916	DAY 33 | WALKING 3000 MILES -> CALI | 40 MILES TO RICHMOND, IN| FAITH WALK | !support !donate !faithwalk !vtl	30.0	8	https://www.twitch.tv/hmblzayy/clip/PerfectVibrantStinkbugShazBotstix-ZTlFPv7JqSvFsVfB
1438284897	ZAY AND AUNTIE MADE IT TO INDIANAPLIS SAFETLY W GOD DID	30.0	8	https://www.twitch.tv/hmblzayy/clip/FitFantasticPuddingKappaClaus-NyTSYVfUeCuFWFWj
192324794	W day 39 end of the speech	29.0	8	https://www.twitch.tv/hmblzayy/clip/UnsightlySuccessfulPhoneNerfBlueBlaster-1hppqGVWbLBmyjp0
4152704457	W Support	30.0	8	https://www.twitch.tv/hmblzayy/clip/BashfulCredulousGazelleBleedPurple-_LSlIUKLuRMeArCu
1418879855	W Support 	30.0	8	https://www.twitch.tv/hmblzayy/clip/AntediluvianInventiveDugongDatSheffy-ba9gu6b0XCq4tzF1
143385795	W Support	30.0	8	https://www.twitch.tv/hmblzayy/clip/CloudyExpensivePicklesChocolateRain-Aph0VpXBWCmdIf7U
788275152	W Josh from the bity.	45.0	8	https://www.twitch.tv/hmblzayy/clip/YummyAdventurousDolphinNomNom-boSn2ZPbHHhG9Bid
756291321	WWWW TONY WWW HOKA	30.0	8	https://www.twitch.tv/hmblzayy/clip/JollyKitschyAlpacaPermaSmug-w3Osok7BwfD862iL
40601343	the prayer	30.0	7	https://www.twitch.tv/hmblzayy/clip/HungryFamousEggplantFUNgineer-iBPu-td6LXAZPSWc
955936790	W support	29.0	7	https://www.twitch.tv/hmblzayy/clip/BlightedVictoriousShingleKevinTurtle-TiwwUP8k5_u16PHg
2211673905	Zay completed 41 miles after the car accident!	43.0	7	https://www.twitch.tv/hmblzayy/clip/AntsyArborealShieldBudBlast-Yt-ePX5GRYgyRc_x
1740067312	W Day 40 You Won Again!!	30.0	7	https://www.twitch.tv/hmblzayy/clip/BoredDirtyPlumKippa-fv7httBQpbjrpWaS
203780811	Zay clearance bol 	59.0	7	https://www.twitch.tv/hmblzayy/clip/TawdryYawningScallionRlyTho-TltkmaMXr1NpKy6N
40601343	the prayer	30.0	7	https://www.twitch.tv/hmblzayy/clip/HungryFamousEggplantFUNgineer-iBPu-td6LXAZPSWc
